Period,Application_ID,Cost,Source,Source_Item
2019-02,DSW,2.0,Swisscom,"Enterprise Cloud Storage ""fast"" units"
2019-02,DATAROBOT,484.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-03,DSC,3960.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-03,SISLAB,5459.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-08,DATAROBOT,498.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-06,DATAROBOT,534.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-06,SISLAB,6.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-02,GEORE1,0.0,Azure,Tables - GRS - Write Operations
2019-03,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - US South Central
2019-02,SISLAB,1.0,Azure,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2  - EU West
2019-04,SISLAB,1.0,Azure,General Block Blob - LRS Data Stored
2019-08,SISLAB,0.0,Azure,Virtual Network Peering - Egress
2019-04,DSW,1048.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2017-06,DNA,10024.0,Utilization,Kallirroi Flouri
2019-06,DSW,2933.0,Utilization,Mallikarjun .
2017-07,DSW,2444.0,Utilization,Vimal Kumar
2019-06,TMA,2717.0,Utilization,TCS
2018-08,DSW,1671.0,Utilization,Marco Strullato
2018-05,SAMS,644.0,Utilization,CTCO
2019-05,SFILE,170.0,Group Technology Management,Developer Workplace: GIT
2019-08,PYTHIA,188.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-09,DSW,170.0,Group Technology Management,Developer Workplace: GIT
2019-03,INSIGHTSRE,9039.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-01,OCR,550.0,Group Technology Management,PowerCenter Applications
2019-09,SAMS,550.0,Group Technology Management,PowerCenter Applications
2019-01,DOCPROXY,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: WIKI
2019-05,GEORE1,66.0,Azure,Azure Database for PostgreSQL General Purpose - Storage - Data Stored - EU West
2019-04,GEORE1,1.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-03,SISLAB,0.0,Azure,Tables - Read Operations
2019-03,GEORE1,0.0,Azure,Log Analytics - Data Analyzed
2019-05,SISLAB,0.0,Azure,IP Addresses - Basic - Dynamic Public IP
2019-03,SISLAB,0.0,Azure,Files - Read Operations
2019-03,DATAROBOT,10.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-07,DSC,3599.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-06,INSIGHTSRE,31.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-07,DATAROBOT,652.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-03,INSIGHTSRE,234.0,Swisscom,Enterprise Cloud Server CPU units
2019-01,SISLAB,22.0,Swisscom,Enterprise Service Cloud Platinum Basic Snapshot units
2019-02,OCR,662.0,Swisscom,Application Cloud Memory units
2019-01,DATAROBOT,337.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-03,PYTHIA,195.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-06,DSW,311.0,Swisscom,"Enterprise Service Cloud Platinum Advanced Backup ""remote/local"" units"
2019-05,GEORE1,0.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-07,GEORE1,1.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-01,TMA,13.0,Azure,Log Analytics - Data Ingestion
2019-03,SISLAB,4.0,Azure,SQL Database Single Basic - B - DTUs
2019-09,SISLAB,10.0,Azure,Azure App Service Basic Plan - Linux - B3 - EU West - Promo
2019-08,TMA,0.0,Azure,Azure Monitor - Emails
2019-05,TMA,0.0,Azure,Log Analytics - Free - Data Analyzed
2019-08,TMA,0.0,Azure,Log Analytics - Free - Data Analyzed
2019-08,SISLAB,10065.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-08,TMA,32204.0,Utilization,CTCO
2018-07,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-03,PYTHIA,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-05,SISLAB,22.0,Azure,Premium SSD Managed Disks - P6 - Disks - EU West
2019-01,SISLAB,0.0,Azure,Key Vault - Operations
2019-02,GEORE1,0.0,Azure,IP Addresses - Basic - Static Public IP
2018-04,TMA,55069.0,Utilization,CTCO
2017-01,DNA,8353.0,Utilization,Kallirroi Flouri
2019-02,DOCSEARCH,615.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-09,DNA,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-02,OCR,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-05,PYTHIA,188.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-02,DOCPROXY,187.0,Group Technology Management,Swisscom Application Cloud Memory
2019-02,INSIGHTSRE,554.0,Swisscom,"Enterprise Cloud Backup Storage ""remote"" units"
2019-06,DATAROBOT,8.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-09,PYTHIA,21.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-03,SISLAB,6.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-05,OCR,1014.0,Swisscom,Application Cloud Memory units
2019-04,SISLAB,16.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-09,TMA,0.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-06,PYTHIA,193.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-03,TMA,255.0,Swisscom,"Application Cloud MongoDB ""medium"" units"
2019-08,SISLAB,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-04,SISLAB,94.0,Azure,Virtual Machines NC Series - NC12  - EU West
2019-01,OCR,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-05,TMA,170.0,Group Technology Management,Developer Workplace: SVN
2019-09,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: WIKI
2019-06,PYTHIA,170.0,Group Technology Management,Developer Workplace: WIKI
2019-07,DSW,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,SFILE,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,SISLAB,27.0,Group Technology Management,Swisscom Application Cloud Memory
2019-08,SAMS,72.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2018-03,INSIGHTSRE,36393.0,Utilization,IBM India
2018-11,DSW,9336.0,Utilization,IBM India
2017-08,TMA,2639.0,Utilization,Marc Giombetti
2019-03,DOCSEARCH,572.0,Utilization,Milan Kuchta
2019-01,DSW,244.0,Swisscom,"Enterprise Cloud Storage ""fast"" units"
2019-06,DSW,3926.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-02,DSC,2235.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-05,DSC,2231.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-04,DSC,3404.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-02,DATAROBOT,51.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-01,SISLAB,522.0,Swisscom,Enterprise Cloud Server Memory units
2018-07,INSIGHTSRE,42365.0,Utilization,IBM Zurich
2018-12,PYTHIA,6097.0,Utilization,IBM Slovakia
2019-03,SISLAB,0.0,Azure,Tables - GRS - Write Operations
2019-02,SISLAB,0.0,Azure,General Block Blob - Read Operations
2019-02,SISLAB,1.0,Azure,Azure Database for MySQL Basic - Storage - Data Stored - EU West
2019-02,SISLAB,0.0,Azure,Machine Learning Model Management - Free Tier - Preview
2019-06,TMA,469.0,Group Technology Management,Server Instances - Swisscom ESC
2019-08,SISLAB,7800.0,Group Technology Management,Server Instances - Swisscom ESC
2019-04,DOCPROXY,1008.0,Swisscom,Application Cloud Memory units
2019-03,DATAROBOT,37.0,Swisscom,"Enterprise Cloud Backup Storage ""remote"" units"
2019-04,SAMS,1.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-05,DATAROBOT,44.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-08,INSIGHTSRE,2808.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-08,DSW,290.0,Swisscom,"Enterprise Service Cloud Platinum Advanced Backup ""remote/local"" units"
2019-09,SISLAB,0.0,Azure,Azure App Service Free Plan - F1
2019-09,SISLAB,5.0,Azure,Virtual Machines BS Series - B2ms - UK South
2019-06,SISLAB,11.0,Azure,Virtual Machines Dv2/DSv2 promo Series - D3 v2/DS3 v2 - EU West - Expired
2019-04,SISLAB,1.0,Azure,Log Analytics - Data Analyzed
2019-01,TMA,8151.0,Utilization,TCS
2018-07,TMA,5277.0,Utilization,Rajesh Mahadevaiyer
2017-07,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-04,TMA,1871.0,Group Technology Management,Oracle Database GB Allocated
2018-02,DSW,20769.0,Utilization,IBM India
2019-01,DOCSEARCH,19000.0,Utilization,CTCO
2019-02,DSW,3422.0,Utilization,Vimal Kumar
2019-07,INSIGHTSRE,733.0,Utilization,Subhradeep Das
2018-09,DSW,835.0,Utilization,Nuno Mesquita
2019-09,WATSONEXP,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-06,OCR,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-05,DNA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-01,DATAROBOT,2258.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-05,TMA,8618.0,Swisscom,Application Cloud Memory units
2019-07,SISLAB,0.0,Swisscom,Application Cloud RabbitMQ Enterprise units
2019-01,INSIGHTSRE,2259.0,Swisscom,Enterprise Cloud Server Memory units
2019-09,GEORE1,0.0,Azure,Files - Read Operations
2019-04,SISLAB,46.0,Azure,API Management - Developer - Unit
2019-09,SISLAB,0.0,Azure,Files - Read Operations
2019-06,GEORE1,0.0,Azure,Files - Delete Operations
2019-02,GEORE1,48.0,Azure,Azure Databricks - Standard - Data Analytics - DBU
2019-03,PYTHIA,17.0,Azure,Container Registry - Standard - Registry Units
2019-01,SISLAB,5.0,Azure,SQL Database Single Basic - B - DTUs
2019-01,DSW,937.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-01,SISLAB,0.0,Swisscom,Enterprise Service Cloud Platinum Standard ECO Storage units
2019-01,PYTHIA,18.0,Swisscom,"Enterprise Cloud Storage ""economy"" units"
2019-03,INSIGHTSRE,372.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,PYTHIA,144.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-04,TMA,12.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-01,TMA,19.0,Swisscom,Application Cloud Dynamic Storage (S3) units
2019-05,GEORE1,0.0,Azure,Tables - GRS - Batch Write Operations
2019-08,SISLAB,0.0,Azure,Tables - GRS - Batch Write Operations
2017-02,DOCSEARCH,817.0,Utilization,Milan Kuchta
2019-05,DNA,286.0,Utilization,IBM Slovakia
2019-04,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-01,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,DOCSEARCH,1633.0,Group Technology Management,Oracle Database GB Allocated
2019-03,TMA,59.0,Group Technology Management,Transactional Content Management Storage
2019-06,TMA,154.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-07,DATAROBOT,1625.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-07,TMA,31.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-02,TMA,19.0,Swisscom,Application Cloud Dynamic Storage (S3) units
2019-05,TMA,43.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-09,INSIGHTSRE,89.0,Group Technology Management,Server Storage HNAS - on premise
2019-07,GEORE1,0.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-08,SISLAB,0.0,Azure,Files - Protocol Operations
2019-07,SISLAB,1.0,Azure,General Block Blob - LRS Data Stored
2019-06,GEORE1,0.0,Azure,Log Analytics - Data Analyzed
2019-04,GEORE1,78.0,Azure,Premium SSD Managed Disks - P20 - Disks - EU West
2017-02,TMA,20772.0,Utilization,CTCO
2018-02,TMA,2639.0,Utilization,Marc Giombetti
2019-09,DNA,1671.0,Utilization,Kallirroi Flouri
2018-12,DSW,10384.0,Utilization,IBM India
2018-04,TMA,2861.0,Utilization,Miroslav Semerad
2018-05,INSIGHTSRE,1955.0,Utilization,Subhradeep Das
2018-02,DOCSEARCH,0.0,Utilization,Vinay Pokuri
2019-01,TMA,1350.0,Group Technology Management,Swisscom Application Cloud Memory
2019-07,TMA,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-07,OCR,550.0,Group Technology Management,PowerCenter Applications
2019-05,TMA,917.0,Group Technology Management,PowerCenter Applications
2019-09,SISLAB,7549.0,Group Technology Management,Server Storage HNAS - on premise
2019-06,GEORE1,19.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-08,SISLAB,389.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-03,GEORE1,0.0,Azure,Azure App Service Free Plan - F1
2019-08,SISLAB,4.0,Azure,General Block Blob - LRS Data Stored
2019-09,PYTHIA,0.0,Azure,Azure App Service Free Plan - F1
2019-07,TMA,9720.0,Swisscom,Application Cloud Memory units
2019-02,DNA,1150.0,Swisscom,Application Cloud Memory units
2019-03,PYTHIA,304.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-09,SISLAB,1936.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-01,DSW,544.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-06,DSC,1642.0,Group Technology Management,Server Instances - Swisscom ESC
2019-02,DOCPROXY,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-09,SISLAB,710.0,Group Technology Management,Tableau Projects 2019+
2019-08,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-03,SISLAB,170.0,Group Technology Management,Developer Workplace: GIT
2019-01,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-05,DOCPROXY,187.0,Group Technology Management,Swisscom Application Cloud Memory
2019-09,SISLAB,0.0,Azure,Container Registry - Data Stored
2019-05,SISLAB,14.0,Azure,Insight and Analytics - Nodes
2019-05,GEORE1,21.0,Azure,Standard HDD Managed Disks - S20 - Disks - EU West
2019-01,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - US West
2018-04,INSIGHTSRE,5240.0,Utilization,IBM Slovakia
2018-06,INSIGHTSRE,5240.0,Utilization,IBM Slovakia
2017-07,DOCSEARCH,5434.0,Utilization,TCS
2018-08,INSIGHTSRE,5012.0,Utilization,Paolo Tortora
2019-04,DATAROBOT,447.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-09,OCR,357.0,Swisscom,Application Cloud Memory units
2019-01,DSW,28.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-09,DATAROBOT,0.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-01,SAMS,1.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-03,PYTHIA,1.0,Swisscom,"Enterprise Cloud Storage ""economy"" units"
2019-04,DSW,79.0,Swisscom,Enterprise Service Cloud Platinum Standard UltraFast Storage units
2019-07,DSW,1877.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-02,DATAROBOT,498.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-03,INSIGHTSRE,4004.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-06,SISLAB,0.0,Azure,Queues - Class 2 Operations
2019-02,SISLAB,1.0,Azure,Log Analytics - Data Analyzed
2019-08,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - EU West
2019-08,PYTHIA,0.0,Azure,Tables - LRS Data Stored - IN Central
2019-04,SISLAB,710.0,Group Technology Management,Tableau Projects 2019+
2019-05,INSIGHTSRE,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-04,TMA,170.0,Group Technology Management,Developer Workplace: GIT
2018-03,DOCSEARCH,25924.0,Utilization,CTCO
2017-08,DOCSEARCH,12560.0,Utilization,CTCO
2019-08,DSW,2933.0,Utilization,Mallikarjun .
2017-08,DNA,8212.0,Utilization,CTCO
2019-04,INSIGHTSRE,6682.0,Utilization,Paolo Tortora
2019-01,TMA,5277.0,Utilization,Marc Giombetti
2019-03,PYTHIA,1349.0,Group Technology Management,Server Instances - Swisscom ESC
2019-01,DSC,1232.0,Group Technology Management,Server Instances - Swisscom ESC
2019-06,GEORE1,170.0,Group Technology Management,Developer Workplace: GIT
2019-06,OCR,170.0,Group Technology Management,Developer Workplace: GIT
2019-08,OCR,170.0,Group Technology Management,Developer Workplace: GIT
2019-02,SISLAB,170.0,Group Technology Management,Developer Workplace: VSTS
2019-07,SAMS,550.0,Group Technology Management,PowerCenter Applications
2019-02,TMA,155.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-08,PYTHIA,1016.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-07,SISLAB,0.0,Azure,Bandwidth - Data Transfer In - Zone 1
2019-01,SISLAB,0.0,Azure,General Block Blob - Write Operations
2019-04,SISLAB,38.0,Azure,Azure App Service Basic Plan - Linux - B1 - EU West
2019-07,PYTHIA,80.0,Swisscom,Application Cloud Memory units
2019-05,PYTHIA,1180.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-02,GEORE1,1.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-05,SISLAB,52.0,Azure,Standard SSD Managed Disks - E15 - Disks - EU West
2019-05,SISLAB,40.0,Azure,Standard HDD Managed Disks - S10 - Disks - EU West
2019-03,SISLAB,0.0,Azure,Tables - Write Operations
2019-05,DOCSEARCH,1633.0,Group Technology Management,Oracle Database GB Allocated
2019-01,INSIGHTSRE,45.0,Group Technology Management,Server Storage HNAS - on premise
2019-08,SISLAB,212.0,Swisscom,Application Cloud Memory units
2019-03,TMA,752.0,Swisscom,Application Cloud RabbitMQ Enterprise units
2019-06,DSW,1460.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-02,PYTHIA,2.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-02,DSW,29.0,Swisscom,Enterprise Service Cloud Platinum Advanced ECO Storage units
2019-04,INSIGHTSRE,30.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2017-07,TMA,34136.0,Utilization,CTCO
2019-02,INSIGHTSRE,13624.0,Utilization,IBM Slovakia
2017-02,DNA,0.0,Utilization,Ladislas Jacobe de Naurois
2017-10,DOCSEARCH,817.0,Utilization,Milan Kuchta
2017-08,DOCSEARCH,2174.0,Utilization,TCS
2018-05,TMA,41221.0,Utilization,CTCO
2018-03,DSW,18673.0,Utilization,IBM India
2019-01,TMA,26568.0,Utilization,CTCO
2018-05,INSIGHTSRE,5012.0,Utilization,Paolo Tortora
2019-09,SISLAB,0.0,Swisscom,Application Cloud Dynamic Storage (S3) encrypted units
2019-04,INSIGHTSRE,36.0,Swisscom,"Enterprise Service Cloud Platinum Basic Backup ""remote"" units"
2019-05,INSIGHTSRE,27.0,Swisscom,Application Cloud Dynamic Storage (S3) units
2019-09,INSIGHTSRE,2630.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: SVN
2019-01,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: GIT
2019-05,SAMS,170.0,Group Technology Management,Developer Workplace: GIT
2019-02,SISLAB,0.0,Azure,General Block Blob - List and Create Container Operations
2019-04,GEORE1,290.0,Azure,Azure Database for PostgreSQL General Purpose - Compute Gen5 - vCore - EU West
2019-07,GEORE1,4.0,Azure,Tables - RA-GRS Data Stored
